,Census Tract,Total Population,California County,County,countytrim,ZIP,Longitude,Latitude,Ozone,PM2.5,Diesel PM,Drinking Water,Pesticides,Tox. Release,Traffic,Cleanup Sites,Groundwater Threats,Haz. Waste,Imp. Water Bodies,Solid Waste,Asthma,Low Birth Weight,Cardiovascular Disease,Education,Linguistic Isolation,Poverty,Unemployment,Housing Burden
4053,6073002601,6148,San Diego,San Diego County,San Diego,92105,-117.0966252,32.7449119,0.04,10.79,24.13,228.07,0,203.2986657,505.26,0.7,0,0.025,0,0,80.83,4.6,9.97,41.5,22.9,77.5,10.9,35.8
4054,6037141202,2800,Los Angeles,Los Angeles County,Los Angeles,91423,-118.4423602,34.1471798,0.053,11.21,9.743,618.05,0,1078.024683,1241.4,0,13,0,6,0,28.26,4.55,9.26,4.6,4.6,19.9,11.3,26.3
4055,6037189500,4452,Los Angeles,Los Angeles County,Los Angeles,90068,-118.3212809,34.1084106,0.051,12.47,35.472,664.07,0,2149.658118,2552.67,0.1,5,0.06,0,0,23.14,4.92,5.52,4.8,5.6,32.6,11,24.2
4056,6037137402,5364,Los Angeles,Los Angeles County,Los Angeles,91364,-118.6249487,34.1554628,0.055,10.37,11.58,586.29,0,392.9184744,2060.38,0,16.5,0.1,8,0,32.01,4.73,7.01,5.1,6.7,27.5,12.5,16.8
4057,6075025701,4788,San Francisco,San Francisco County,San Francisco,94134,-122.4121411,37.7315763,0.03,8.69794377,77.495,171.2,0,199.9541509,1682.57,4,3,0.245,9,2.9,52.58,3.59,6.82,28.4,15.2,24.5,4.8,19.2
4058,6107001400,5581,Tulare ,Tulare County,Tulare,93221,-119.1202602,36.3259261,0.062,13.31,4.358,921.67,946.41,61.58525575,216.83,0,11.6,0.01,2,0.2,34.23,3.73,6,33.5,11.5,44.8,7.1,18.1
4059,6067009611,3165,Sacramento ,Sacramento County,Sacramento,95758,-121.3988953,38.4154629,0.048,9.53630303,13.871,573.27,0,31.91349529,1223.8,0,2,0.15,2,0,45.18,5.58,8.7,8.2,10.3,30.5,17.5,13.5
4060,6037181400,4302,Los Angeles,Los Angeles County,Los Angeles,90041,-118.2088736,34.1367194,0.05,11.63,21.272,225.83,0,2334.562193,758.91,0,0.3,0.085,0,3,48.17,4.76,8.14,11.8,10.9,29.7,8.9,15.8
4061,6067008705,4397,Sacramento ,Sacramento County,Sacramento,95742,-121.2017883,38.5777827,0.053,9.1171234,3.921,789.88,0.89,29.5717125,750.65,34.5,233.5,11.01,5,12,26.87,4.86,8.82,2.7,3.1,12.6,10.7,6.7
4062,6077005502,1806,San Joaquin,San Joaquin County,San Joaquin,95377,-121.4377118,37.6257014,0.053,10.37,2.907,556.12,219.19,109.3838774,326.5,31.7,141.65,9.4,12,15.5,38.65,2.46,7.31,14.9,7.8,18.3,7.3,9.2
4063,6073020308,5743,San Diego,San Diego County,San Diego,92026,-117.0980269,33.1374325,0.048,10.37,17.91,384,0,29.40761755,978.59,3.5,8.5,0,0,2.7,28.5,5.68,7.24,25.5,12.2,47.9,4.8,26.1
4064,6073020403,4107,San Diego,San Diego County,San Diego,92025,-117.0804409,33.097045,0.048,10.37,20.106,385.27,0,23.57715553,1862.26,15.4,20.3,0.035,2,1.45,40.55,4.96,7.03,18.2,5,20.3,7.6,16
4065,6059063902,6670,Orange ,Orange County,Orange,92626,-117.9136471,33.6778627,0.044,10.37,18.693,155.97,0.78,8955.466175,1961.82,19.7,2,0.46,0,0,36.22,4.64,6.33,12.9,3.8,33.3,6.1,25.3
4066,6067007016,5537,Sacramento ,Sacramento County,Sacramento,95834,-121.5403508,38.6360432,0.048,8.69794377,20.425,206.08,16.77,241.4591313,1028.55,0,0.3,0,6,0,67.53,4.29,9.82,8.1,5.2,31.2,10.3,15.5
4067,6023001300,1479,Humboldt ,Humboldt County,Humboldt,95521,-124.1597819,40.8522054,0.026,5.76368635,2.459,165.23,11.51,8.343066932,353.33,7,82.75,2.025,3,10.15,95.62,2.33,6.7,9.9,,50.8,17.9,20.6
4068,6109004100,5358,Tuolumne ,Tuolumne County,Tuolumne,95370,-120.3277066,37.9231742,0.055,6.28324378,0.762,832.4,0.1,0.044650466,418.43,13,25.95,0.1,2,7,49.3,4.6,11.72,7.7,0.9,26.6,8.5,14.1
4069,6037600703,1914,Los Angeles,Los Angeles County,Los Angeles,90305,-118.3365577,33.9584128,0.046,12.05,18.08,172.72,0,3954.776761,781.28,0,18.75,0.11,0,0.2,116.87,3.57,9.02,4.5,0.5,17.8,15.4,18.7
4070,6103000400,5508,Tehama ,Tehama County,Tehama,96080,-122.338894,40.2367374,0.05,6.18286598,1.043,711.19,156.18,0.270189019,237.84,2.5,22.3,0,2,15,71.99,3.75,13.11,9.1,2.1,27.1,12.3,6.7
4071,6073002801,3068,San Diego,San Diego County,San Diego,92115,-117.0837903,32.7755353,0.042,10.37,24.766,228.07,0,154.3215533,2828.34,9,17.5,0.7,8,0,32.44,3.51,3.79,,6.1,54.9,7,41.9
4072,6099003907,7460,Stanislaus ,Stanislaus County,Stanislaus,95382,-120.8343873,37.5147982,0.057,12.89,13.14,736.11,555.51,424.4406466,458.35,0,5.55,0.05,0,0,38.1,4.34,10,9.9,4.4,24.4,7.2,10.8
4073,6073001600,5651,San Diego,San Diego County,San Diego,92104,-117.1213219,32.7521609,0.04,10.37,24.171,228.07,0,203.7861632,1171.91,0.35,0,0,0,0,66.07,5.74,7.74,21.7,15.9,58.7,10.3,30.2
4074,6065041805,5799,Riverside ,Riverside County,Riverside,92882,-117.5910428,33.8648895,0.06,12.89,11.041,708.32,0,5206.607968,600.82,0.1,2.5,0,0,0,35.15,4.89,11.11,13.3,4,30.1,6.5,16.6
4075,6037920313,6010,Los Angeles,Los Angeles County,Los Angeles,91321,-118.5513173,34.3715599,0.065,10.37,9.68,675.81,0,33.61644748,2045.98,6,0,0,0,0,37.29,5.94,11.63,10.6,2.5,26,6.9,16.8
4076,6067004001,5755,Sacramento ,Sacramento County,Sacramento,95831,-121.511658,38.4996777,0.048,9.1171234,12.475,80.01,0,62.10370599,1137.88,5.2,43.6,0.05,10,0,55.17,5.7,7.07,6.9,8.7,25,10.6,14.5
4077,6007003200,4234,Butte ,Butte County,Butte,95966,-121.5309393,39.429744,0.051,8.27876414,1.412,633.84,0.11,0.004074555,107.45,28.95,11,0.025,0,0.75,69.95,3.51,11.47,32.4,7.3,58.1,22.6,12.8
4078,6037621204,3230,Los Angeles,Los Angeles County,Los Angeles,90277,-118.3979526,33.8464727,0.044,12.05,5.062,273.08,0.2,5692.320489,545.03,9,10,0.35,8,0,24.11,8.24,6.7,5.5,12.5,15.2,6.2,15.8
4079,6029003306,4897,Kern ,Kern County,Kern,93225,-119.1500356,34.9235317,0.062,9.20360541,1.751,812.1,440.18,10.42126027,522.25,12,31.2,0.6,0,19,17.3,4.76,5.45,7,4.4,40.7,14.3,13.9
4080,6111004710,5089,Ventura ,Ventura County,Ventura,93033,-119.1565272,34.1642972,0.044,9.53630303,22.357,285.13,15924.95,1112.466208,551.54,1.2,0.3,0,0,0,33.16,5.18,6.34,34.8,21.5,50.4,9.8,12.2
4081,6037139001,4767,Los Angeles,Los Angeles County,Los Angeles,91316,-118.511718,34.1754113,0.057,10.37,22.772,618.05,0,606.4305512,3600.15,1,5,0.05,8,0.5,37.84,4.96,6.41,6,4,18.8,6,22.5
4082,6001423300,3647,Alameda ,Alameda County,Alameda,94702,-122.2842021,37.8573287,0.03,8.69794377,33.75,70.6,0,510.4367016,550.39,25.8,55.1,1.585,10,0,96.04,1.69,6.22,12.3,3.9,28.6,9.7,19.5
4083,6085504803,5756,Santa Clara,Santa Clara County,Santa Clara,94089,-122.01954,37.4010794,0.035,10.37,17.256,256.91,0,417.0075931,1794.05,71.1,30.1,0.335,0,0,43.38,6.49,6.85,8.5,10.7,11.9,5.4,15
4084,6065044403,4402,Riverside ,Riverside County,Riverside,92561,-116.4728576,33.4680494,0.062,7.02122524,0.314,828.41,302.98,8.759641868,180.15,0,2,0,5,11,33.02,3.24,9.8,19.5,0.8,61.9,20.4,19.8
4085,6073010502,5514,San Diego,San Diego County,San Diego,91932,-117.1129542,32.5860463,0.038,12.47,6.804,132.47,0,562.6036657,555.63,0.8,10,0.025,1,0.2,71.16,5.74,7.23,29.1,9.6,49.8,11.7,29.4
4086,6037800327,5305,Los Angeles,Los Angeles County,Los Angeles,91301,-118.7424224,34.1602091,0.053,9.53630303,7.083,427.71,0.03,101.0482691,1689.59,0,0,0,8,5.25,21.17,5.83,7.14,12.4,,26.5,10.2,29.3
4087,6095250400,3087,Solano ,Solano County,Solano,94591,-122.2239275,38.0949074,0.035,7.85958451,18.682,166.14,0,1315.613176,974.18,1.2,2,0,3,0,93.65,6.34,9.72,12.8,4.6,45.1,17.4,18.9
4088,6059076201,6772,Orange ,Orange County,Orange,92865,-117.8536692,33.8366335,0.048,11.21,21.913,558.43,8.19,40026.65581,679.61,7.35,4,0.38,1,11.5,36.57,4.51,7.1,13.9,4.8,19.1,2.5,9.5
4089,6067009314,5922,Sacramento ,Sacramento County,Sacramento,95624,-121.3624683,38.4380815,0.05,9.53630303,10.56,429.88,0,44.54639382,427.97,0,3,0,0,7,44.01,7.71,9.11,17.9,11.8,36.2,14.8,22.5
4090,6013355107,5048,Contra Costa,Contra Costa County,Contra Costa,94513,-121.857135,37.9316982,0.04,7.85958451,1.461,401.52,0.04,486.1783469,360.35,6.9,3,0.1,6,12,148.92,3.83,12.13,8.3,3.1,21,11.4,17.6
4091,6071010019,5235,San Bernardino,San Bernardino County,San Bernardino,92345,-117.3172327,34.4044566,0.065,7.85958451,6.84,693.31,0,221.3431282,408.84,0,0,0.1,0,0,69.09,4,12.69,28,1.4,61.3,16.6,21.9
4092,6037702201,4483,Los Angeles,Los Angeles County,Los Angeles,90405,-118.4729854,34.0133521,0.046,12.05,23.588,307.71,0,1418.918694,951.05,12.15,13.2,0.17,5,1.95,33.74,5.49,6.14,1.8,2.5,23.5,6.8,21.7
4093,6037900704,3050,Los Angeles,Los Angeles County,Los Angeles,93534,-118.1346836,34.6528656,0.062,6.18286598,7.509,352.39,0,7.700384376,859.63,0,0,0.75,0,0.2,150.17,6.44,15.63,13.4,4.5,65.1,4.7,15.6
4094,6037113303,4006,Los Angeles,Los Angeles County,Los Angeles,91311,-118.5790731,34.2440789,0.057,10.37,19.64,618.05,0,777.9991613,1043.08,40.9,14.35,3.155,0,5,44.99,1.89,8.1,8.1,5.1,18.8,8.2,11.1
4095,6037124000,4550,Los Angeles,Los Angeles County,Los Angeles,91607,-118.4045529,34.1619336,0.053,12.05,28.49,618.05,0,1190.187467,1455.62,0,0,0.02,6,0,38.37,4.47,8.15,5.4,1.8,16.8,13.1,18
4096,6085504506,5924,Santa Clara,Santa Clara County,Santa Clara,95035,-121.9161877,37.4503035,0.035,10.37,29.03,118.43,0,158.4866407,4248.22,39.55,34.5,0.11,2,12.5,20.97,4.48,6.31,12.5,26.4,19.8,10.2,12.8
4097,6037143602,4260,Los Angeles,Los Angeles County,Los Angeles,91604,-118.3855058,34.1450296,0.051,12.05,9.792,618.05,0,1321.340001,1520.34,0,0,0.1,6,0.5,22.18,7.32,6.28,5.2,0,17.4,13.4,23.9
4098,6059032022,6833,Orange ,Orange County,Orange,92692,-117.6666493,33.55068,0.05,8.69794377,14.218,229.38,0,1908.362342,2133.32,0,2,0.45,5,0,21.22,5.41,5.81,14.5,8.6,35.6,12,30.1
4099,6067005903,2277,Sacramento ,Sacramento County,Sacramento,95608,-121.3506355,38.6137442,0.051,9.53630303,6.442,652.53,0,113.9771827,633.98,0,8,0,4,0,83.89,5.08,6.47,6,,46.9,15.7,21.4
4100,6111008302,5380,Ventura ,Ventura County,Ventura,93063,-118.6739309,34.2747162,0.055,9.53630303,6.26,423.64,0,45.36003022,1452.89,0,0,0,11,0,40.82,5.74,11.19,9.5,5.9,27.7,10.5,23.1
4101,6013359102,5159,Contra Costa,Contra Costa County,Contra Costa,94564,-122.3071592,38.0033732,0.033,7.85958451,17.47,156.89,3.27,647.8637682,367.83,9,23,0.11,10,0,62.35,4.49,8.28,15.4,8,24.6,8.5,16.1
4102,6071008500,8316,San Bernardino,San Bernardino County,San Bernardino,92373,-117.136567,34.0183198,0.068,11.21,12.655,862.32,2.14,335.8201688,991.97,9,15,0.1,0,0,39.36,5.34,10.82,2.8,1.3,9.8,5,7.8
4103,6037113232,3894,Los Angeles,Los Angeles County,Los Angeles,91304,-118.6125452,34.225826,0.057,10.37,9.736,616.56,0,346.4442618,962.54,10.85,21,0.72,0,0,53.22,3.95,7.93,10.1,4.9,17.6,9.4,14
4104,6013360101,4576,Contra Costa,Contra Costa County,Contra Costa,94803,-122.2870052,37.9824969,0.033,7.85958451,12.932,70.6,0,720.1382576,1480.83,11.5,18,0.185,11,0,60.3,5.58,7.71,6.8,6.1,28.2,8,14.5
4105,6023001101,6350,Humboldt ,Humboldt County,Humboldt,95521,-124.0989799,40.8875919,0.026,6.18286598,2.35,142.03,676.82,6.279640181,442.83,7,77,2.025,2,7.15,74.68,3.12,7.91,8.6,0.7,58.5,13.5,24.7
4106,6065050600,6850,Riverside ,Riverside County,Riverside,92562,-117.2284737,33.5730829,0.057,7.85958451,14.763,1039.12,0,164.0288938,1500.41,2,1.5,0.175,7,0.2,33,3.25,10.12,5.5,3.2,24.1,17.3,17.1
4107,6033001000,6045,Lake ,Lake County,Lake,95453,-122.8861893,38.9890591,0.042,4.50614746,2.652,236.03,150.86,0.018286976,95.61,14,18.3,1.25,2,7,48.01,5.08,9.32,19.8,1.2,45.6,8.3,17
4108,6041112100,4315,Marin ,Marin County,Marin,94901,-122.5205522,37.9610288,0.03,7.44040487,13.077,215.14,0,327.7705593,1372.17,33.9,30.3,0.11,11,12.5,33.87,2.71,5.71,20.8,10.4,36.7,10,27.7
4109,6085504311,7062,Santa Clara,Santa Clara County,Santa Clara,95131,-121.8845877,37.3775245,0.035,10.37,29.217,479.23,0,374.1511909,582,38.95,15.4,5.94,2,12.25,24.62,6.33,5.76,6.7,18.1,12.4,5.7,12.9
4110,6075011300,3143,San Francisco,San Francisco County,San Francisco,94108,-122.4093492,37.7946971,0.03,8.69794377,120.51,171.2,0,259.8151186,559.94,0.4,8.35,1.005,10,0,24.05,9.21,3.2,48.4,48.2,54.2,1.1,19.3
4111,6037503802,5054,Los Angeles,Los Angeles County,Los Angeles,90638,-118.0035625,33.8982866,0.046,11.21,23.95,201.73,0,5916.816539,502.13,0.5,0,0.125,7,0.1,40.81,5.53,11.28,11.4,3.2,25.1,6.7,12.9
4112,6001405800,3965,Alameda ,Alameda County,Alameda,94606,-122.2330985,37.7939452,0.03,8.69794377,44.792,70.6,0,340.053314,207.52,0,3.95,0.12,11,0,86.89,5.33,6.5,30.8,19.5,48.8,9.1,26.1
4113,6059099202,8323,Orange ,Orange County,Orange,92704,-117.9248099,33.7336169,0.046,10.79,13.973,383.6,0,16144.23674,810.66,1.7,0,0.01,0,2,32.41,4.34,6.16,33.9,16.4,44,8.5,24.7
4114,6073013102,6487,San Diego,San Diego County,San Diego,91911,-117.0657271,32.6166605,0.04,11.63,15.095,267.03,0,875.9272004,647.15,0,2,0,1,0,68.62,4.46,8.85,28.2,18.6,45.2,11.2,37.3
4115,6037124600,3123,Los Angeles,Los Angeles County,Los Angeles,91423,-118.4269321,34.1620692,0.053,11.63,25.911,618.05,0,1092.849628,2203.99,0,6.25,0.025,6,0,32.59,3.43,9.72,2.9,4.2,24.2,8.7,20.8
4116,6115040303,6555,Yuba ,Yuba County,Yuba,95901,-121.5423602,39.1207198,0.048,8.69794377,8.25,761.44,0.33,0.491907802,289.79,0.6,8.75,0.1,0,2,50.08,4.6,13.87,19,5.9,40.3,9.9,13.6
4117,6037700502,4246,Los Angeles,Los Angeles County,Los Angeles,90069,-118.3807073,34.0902917,0.05,12.05,17.466,717.63,0,1576.094344,1079.62,4,14,0.5,0,0,24.86,8.57,4.49,1.5,2.1,26.9,7.1,24.8
4118,6101050402,3970,Sutter ,Sutter County,Sutter,95991,-121.6216316,39.0836731,0.048,8.69794377,9.237,925.53,3175.65,0.48522981,295.48,0.25,4.5,0,8,0,40.59,4.49,12.26,12.5,2.9,30.5,13.7,10.7
4119,6037920328,1990,Los Angeles,Los Angeles County,Los Angeles,91355,-118.5720874,34.4168102,0.065,10.37,36.344,502.9,0,65.85769952,1178.17,0.4,18,0.59,7,0,24.53,7.47,8.94,5,1.4,14.2,3.7,13.2
4120,6073013309,7005,San Diego,San Diego County,San Diego,91911,-117.0337536,32.6183278,0.04,11.63,11.718,338.4,0,840.7373581,1348.79,0,0,0,2,5,59.64,6.06,7.74,17.2,7.9,22.1,8.7,12.9
4121,6073015703,7102,San Diego,San Diego County,San Diego,92020,-116.9491346,32.7912925,0.046,11.21,8.495,314.14,0,136.3005981,551.07,1.6,6,0.025,0,0,40.03,5.08,6.83,34.2,21.3,74.8,21.9,34.8
4122,6001435800,5382,Alameda ,Alameda County,Alameda,94580,-122.1296018,37.6793691,0.033,8.69794377,34.032,63.67,0,402.0823189,2305.95,0.9,17,0.1,1,0,65.42,3.66,9.47,22.5,19.1,21,10.6,13.8
4123,6071009911,6456,San Bernardino,San Bernardino County,San Bernardino,92392,-117.3581242,34.4940982,0.065,7.02122524,10.331,386.58,0,100.3474727,963.85,0,0,0,0,0,87.54,5.38,17.31,20.9,5.7,46.1,16.8,18.9
4124,6037137103,4199,Los Angeles,Los Angeles County,Los Angeles,91367,-118.6013402,34.1744847,0.057,10.37,23.154,618.05,115.11,409.9333172,1541.57,0,16.5,0.25,0,0,40.24,3.81,8.27,3.9,8.8,15.6,2.5,20.1
4125,6029005700,2226,Kern ,Kern County,Kern,93524,-117.8740532,34.9163282,0.065,6.39266352,1.282,679.54,0,45.13377756,166.13,16,194,4.5,0,0,44.18,5.85,13.72,0.7,0,34.7,13.3,2.3
4126,6001437702,4256,Alameda ,Alameda County,Alameda,94544,-122.0734492,37.638444,0.035,8.69794377,31.48,58.51,0,476.5779707,,0,3,0,0,0,98.66,6.37,13.78,45.6,32.5,61.5,8.9,29.1
4127,6059088901,6725,Orange ,Orange County,Orange,92844,-117.9622131,33.7606739,0.046,11.21,17.9,455.19,0,21167.50144,1688.78,0,9,0,0,0,24.44,3.75,5.4,28.8,17.8,49.4,12.8,21
4128,6021010200,4901,Glenn ,Glenn County,Glenn,95963,-122.2109384,39.7422205,0.048,9.53630303,4.034,606.89,567.98,13.15767312,203.43,1,8.9,0,5,18,41.6,2.35,8.53,25.8,7.6,47.2,14.5,10.2
4129,6001423400,4685,Alameda ,Alameda County,Alameda,94703,-122.275884,37.8583737,0.03,8.69794377,39.7,70.6,0,506.0837999,682.35,4.6,17.8,0.075,10,0,67.79,5.29,4.33,5.4,6.1,30.5,14.4,23.8
4130,6111007700,5988,Ventura ,Ventura County,Ventura,93065,-118.8083423,34.278331,0.053,9.53630303,6.28,177.08,1.43,36.70902955,795.64,0,20,0.4,18,9.75,38.42,3.98,10.21,12.8,3,18.8,6.7,17.4
4131,6067007903,4576,Sacramento ,Sacramento County,Sacramento,95608,-121.3175668,38.6559109,0.051,9.53630303,10.979,660.51,0,58.32556222,904.68,6,18,0,6,0,97.51,3.9,7.51,5.9,1.5,30.7,16.5,14.4
4132,6059110301,6729,Orange ,Orange County,Orange,90620,-118.0275847,33.8534538,0.046,11.21,28.514,249.63,0,6010.076007,2358.41,9.75,8.5,0.06,7,0.5,35.98,3.89,7.63,12.4,10.2,25.7,6.2,9.8
4133,6037575002,4627,Los Angeles,Los Angeles County,Los Angeles,90804,-118.1434676,33.7857845,0.042,11.21,25.99,220.01,0,7809.548631,833.21,0.9,16.25,0.75,0,0,70.51,3.34,8.96,10.1,3,25.6,8.3,14.7
4134,6037609900,2034,Los Angeles,Los Angeles County,Los Angeles,90732,-118.302932,33.7409725,0.042,11.21,39.248,198.88,0,5230.544846,549.36,4.4,8.55,0.125,0,0.2,57.77,3.83,6.7,31.2,6.6,30.3,16,8.8
4135,6065045224,5471,Riverside ,Riverside County,Riverside,92201,-116.257874,33.6963551,0.062,7.85958451,11.52,486.96,72.73,0.211665077,513.47,0.1,0,0,7,0,60.71,4.15,10.31,16.3,10.4,34.3,8.9,17.9
4136,6037183104,2065,Los Angeles,Los Angeles County,Los Angeles,90042,-118.1723137,34.1236781,0.05,11.63,18.35,522.21,0,3255.795871,725.49,2.5,2,0,3,0,38.49,5.44,6.31,22.1,8.9,23,9.6,14.8
4137,6037143800,4878,Los Angeles,Los Angeles County,Los Angeles,91604,-118.3805891,34.135557,0.051,12.05,15.454,614.44,0,1390.707921,1568.81,7.5,8.75,0.475,6,0.4,23.66,5.91,7.17,1.1,1.9,11.2,12.4,13.6
4138,6059099411,5500,Orange ,Orange County,Orange,92647,-117.9978509,33.719217,0.044,11.21,16.282,238.5,0,10893.28226,969.21,3.05,17.25,0.135,1,10.1,35.69,3.68,7.81,10.3,5.1,29.3,8.9,16.4
4139,6073020206,5217,San Diego,San Diego County,San Diego,92027,-117.0593149,33.1414533,0.048,10.37,18.172,267.08,0,22.27057207,560.34,0,3.75,0.05,9,0,36.02,4.74,7.15,46.9,38.6,61.6,8.8,21
4140,6037910404,4130,Los Angeles,Los Angeles County,Los Angeles,93550,-118.1238241,34.5646915,0.062,6.18286598,9.562,243.83,0,7.380773154,974.43,0,0,0.025,0,1,82.42,5.36,10.59,34.1,16,51.3,14.9,22
4141,6085504700,719,Santa Clara,Santa Clara County,Santa Clara,94035,-122.0497236,37.4164755,0.035,9.95548266,29.03,124.2,0,278.2594366,2995.05,33.4,63.05,0.135,4,0,16.69,5.05,5.25,5.2,,34.9,20.3,
4142,6095252314,4113,Solano ,Solano County,Solano,94533,-122.0358438,38.2769991,0.04,7.85958451,23.865,203.72,0,612.4799006,1225.8,0,0,0.5,0,0,119.73,5.38,12.6,20.3,5.3,23.6,12.1,5.6
4143,6071010424,1966,San Bernardino,San Bernardino County,San Bernardino,92285,-116.6221331,34.3821714,0.065,6.05294811,0.185,1052.13,0,25.98531653,133.23,20.5,3.05,0,0,12,33.63,5.77,8.78,5.7,1.8,51.8,28.7,22.7
4144,6073019002,1759,San Diego,San Diego County,San Diego,92028,-117.1450804,33.3908759,0.051,7.02122524,5.843,591.46,51.63,55.66665977,1311.77,0,0,0.1,6,6,30.32,6.74,6.6,18.2,5.7,21.6,2.9,19.6
4145,6037400800,3967,Los Angeles,Los Angeles County,Los Angeles,91741,-117.8882752,34.1385557,0.055,11.21,9.738,536.6,0,4203.435533,366.89,9,1.5,0.01,0,3,53.52,5.1,7.78,5.8,6.5,33.9,10.8,10.7
4146,6085504504,9882,Santa Clara,Santa Clara County,Santa Clara,95035,-121.8964329,37.4216447,0.035,10.37,31.907,386.45,0,199.1145024,1180.07,134.6,130,2.12,2,0,23.43,5.76,6.94,11.6,13.6,22.2,4.2,10.6
4147,6059011711,7305,Orange ,Orange County,Orange,92831,-117.8692764,33.8856931,0.048,11.21,16.768,560.72,0,12961.34431,686.98,0.7,2,0,0,0,32.01,4.63,6.46,22.5,10.2,43.9,9,29.7
4148,6081601502,5125,San Mateo,San Mateo County,San Mateo,94015,-122.4782558,37.6692204,0.03,8.69794377,20.52,803.16,0,104.2717669,718.26,0,2.6,0.095,0,1.4,50.75,5.05,8.08,13.8,20.3,35.7,11.5,25
4149,6095253204,7098,Solano ,Solano County,Solano,95688,-121.9869787,38.3825661,0.042,7.85958451,9.544,540.71,0.18,405.138984,275.3,1,3.3,0.01,2,2.1,76.48,4.88,9.47,24.1,15.4,36.4,8.7,21.2
4150,6065050500,13261,Riverside ,Riverside County,Riverside,92563,-117.1625546,33.5490166,0.057,6.60204561,18.781,888.44,0,162.8239882,1653.42,0,0,0.03,7,2.25,25.63,4.47,7.8,11.5,5.2,23.6,12,23.2
4151,6073019404,3984,San Diego,San Diego County,San Diego,92083,-117.251038,33.21679,0.044,9.53630303,12.36,476.66,0,41.34598229,680.29,4.3,1.5,0.07,2,2,47.62,5.56,6.41,39.4,29.3,49,1.5,24.1
4152,6001409900,3308,Alameda ,Alameda County,Alameda,94605,-122.1353845,37.7619882,0.03,8.69794377,10.705,70.6,0,382.3296675,1089.35,11,0,0.525,5,4,153.91,9.26,7.91,3.5,0.9,15.8,9.6,12
4153,6037272302,4074,Los Angeles,Los Angeles County,Los Angeles,90066,-118.4274418,34.0021096,0.046,12.05,28.562,588.45,0,1716.756307,1015.25,0,4,0,6,0,34.35,2.87,6.68,23.2,16.6,37.9,5.3,24.1
4154,6037401201,3110,Los Angeles,Los Angeles County,Los Angeles,91740,-117.8360111,34.125033,0.06,11.21,22.59,457.29,0.12,4117.356183,1752.79,0,0,0.05,0,0.5,50.46,5.08,7.71,6.5,3.4,9.1,14.3,6
4155,6085504101,4273,Santa Clara,Santa Clara County,Santa Clara,95127,-121.8203847,37.3693396,0.038,10.37,11.09,479.23,6.04,198.0102694,555.67,0,4,0,1,0,53.37,4.04,9.24,29.1,15.8,41.1,12.9,27.1
4156,6037702002,5700,Los Angeles,Los Angeles County,Los Angeles,90405,-118.4861752,34.005774,0.046,12.05,12.328,307.71,0,1303.29056,951.66,14,13.5,0.05,6,0,33.62,5.04,6.08,3.1,4.3,32.2,13.4,18.8
4157,6037571504,4699,Los Angeles,Los Angeles County,Los Angeles,90807,-118.1697128,33.8387095,0.042,11.21,19.597,279.64,0,5787.024521,644.22,7,20,0.025,0,1,40.93,7.16,5.89,11,3.1,28,10.5,11.9
4158,6067009633,3309,Sacramento ,Sacramento County,Sacramento,95823,-121.4384109,38.4632142,0.048,9.53630303,17.591,80.01,0,43.63328783,480.76,0,0,0,4,0,135.72,6.51,15.92,22,6.4,52.3,13,27.1
4159,6073001800,5319,San Diego,San Diego County,San Diego,92116,-117.1186054,32.7628849,0.04,10.37,24.993,228.07,0,189.9214167,2161.67,1,0,0,7,0,50.19,5.45,7.71,7.6,8.3,40.9,8.9,21.7
4160,6031000701,5321,Kings ,Kings County,Kings,93230,-119.6393201,36.3580168,0.062,16.66,14.225,551.83,7.03,182.4320695,292.82,0,0,0,0,0,138.1,5.84,9.47,9.3,0.9,24.6,5.7,8.2
4161,6037910706,6022,Los Angeles,Los Angeles County,Los Angeles,93543,-117.9994644,34.5534723,0.062,5.76368635,6.496,455.17,0.2,13.04302032,569.37,1,0,0,0,0,62.04,7.18,12.19,35.2,22.9,41.9,12.1,23
4162,6037920115,4149,Los Angeles,Los Angeles County,Los Angeles,91355,-118.5500603,34.4257895,0.065,9.95548266,36.745,649.91,0,61.8355212,833.04,24,3,0.455,7,0,18.15,6.25,7.07,,4.8,11.8,7.5,14.5
4163,6075060502,3216,San Francisco,San Francisco County,San Francisco,94134,-122.4199075,37.7109991,0.03,8.69794377,23.88,171.2,0,185.557283,351.22,6.85,2.5,0.125,0,0.5,56.7,9.34,7.31,29.2,13.5,68.5,22.2,17.7
4164,6071011500,1890,San Bernardino,San Bernardino County,San Bernardino,92305,-116.8684367,34.1433712,0.068,8.27876414,0.343,844.15,0.06,49.38843807,149.02,0,0,0.1,10,4,33.77,8.25,9.86,5.2,2.9,30.9,7.7,16.3
4165,6065043222,3842,Riverside ,Riverside County,Riverside,92592,-117.1252348,33.486084,0.057,5.76368635,16.349,887.92,0.01,133.3129231,1086.64,0,0,0.51,10,0,21.65,5.56,8.04,7.7,3,22.2,10.3,24.8
4166,6037920037,7131,Los Angeles,Los Angeles County,Los Angeles,91387,-118.4506856,34.4133059,0.062,9.95548266,21.25,449.96,0,28.31441341,1251.51,0,0,0,2,0.2,32.47,4.74,8.54,24.2,8.3,55.4,10.1,21.2
